 Rk,I,Team,Split,Year,G,RC,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
201,,MIL,Batting 2nd,2012,194,83.8,162,743,660,107,162,21,6,20,55,30,10,53,139,.245,.313,.386,.699,255,8,13,14,3,0,17,.282,85,96
202,,CLE,Batting 2nd,2012,176,83.0,162,741,676,95,177,31,4,15,70,20,6,59,121,.262,.322,.386,.708,261,19,2,1,3,2,3,.298,101,99
203,,DET,Batting 2nd,2014,185,83.0,162,736,685,103,186,46,1,14,79,11,1,33,103,.272,.306,.403,.709,276,18,5,3,10,1,7,.298,87,98
204,,MIA,Batting 2nd,2015,167,82.9,162,712,648,79,177,38,4,6,51,7,2,55,110,.273,.336,.372,.708,241,10,6,3,0,3,5,.321,105,90
205,,MIN,Batting 2nd,2007,179,82.9,162,735,654,104,168,33,11,8,64,21,5,62,106,.257,.326,.378,.704,247,16,7,8,4,0,9,.294,96,86
206,,TOR,Batting 2nd,2013,182,82.9,162,732,659,91,169,31,0,18,64,24,5,61,111,.256,.322,.385,.708,254,18,4,6,2,0,9,.284,95,97
207,,TOR,Batting 2nd,2010,176,82.8,162,723,651,90,157,32,0,30,85,5,3,55,104,.241,.307,.429,.736,279,19,8,7,2,1,9,.245,93,100
208,,LAA,Batting 2nd,2011,173,82.7,162,728,652,95,163,31,8,21,84,16,7,54,132,.250,.316,.419,.735,273,22,10,10,2,1,8,.283,105,106
209,,TEX,Batting 2nd,2011,174,82.7,162,749,660,105,182,32,3,6,67,37,13,66,86,.276,.344,.361,.704,238,22,4,16,3,0,14,.308,80,100
210,,HOU,Batting 2nd,2007,207,82.6,162,751,679,102,179,41,7,12,62,8,5,53,121,.264,.320,.398,.718,270,22,4,14,1,0,6,.305,94,89
211,,SDP,Batting 2nd,2007,181,82.6,163,752,678,90,167,33,6,17,61,9,1,61,140,.246,.310,.388,.698,263,15,3,8,2,3,3,.287,91,83
